Latitude, Longitude, Data Value
29, -87, 25.9387
29, -86, 25.7453
29, -85, 25.4276
29, -84, 24.9088
29, -83, 24.0634
29, -82, 23.523
29, -81, -999
29, -80, -999
29, -79, 27.535
29, -78, 26.7122
29, -77, 26.3728
29, -76, 26.1601
29, -75, 25.9383
29, -74, 25.6749
29, -73, 25.4512
29, -72, 25.4
29, -71, 25.6142
29, -70, 25.6427
29, -69, 25.5833
29, -68, 25.4242
29, -67, 25.3138
29, -66, 25.4307
29, -65, 25.485
29, -64, 25.627
29, -63, 25.5715
29, -62, 25.5835
29, -61, 25.5771
29, -60, 25.6906
29, -59, 25.7138
29, -58, 25.5575
29, -57, 25.5341
29, -56, 25.5601
29, -55, 25.4831
29, -54, 25.4702
29, -53, 25.3627
29, -52, 25.4213
29, -51, 25.431
29, -50, 25.4259
29, -49, 25.301
29, -48, 25.12
29, -47, 24.9536
29, -46, 25.1838
29, -45, 24.9711
29, -44, 24.7402
29, -43, 24.6948
29, -42, 24.6165
29, -41, 24.539
29, -40, 24.449
29, -39, 24.3425
29, -38, 24.2619
29, -37, 24.2402
29, -36, 24.2056
29, -35, 24.0719
29, -34, 23.9303
29, -33, 23.7416
29, -32, 23.6451
29, -31, 23.4731
29, -30, 23.3919
29, -29, 23.278
29, -28, 23.1775
29, -27, 23.0683
29, -26, 22.9412
29, -25, 22.8532
29, -24, 22.7693
29, -23, 22.6419
29, -22, 22.5213
29, -21, 22.4022
29, -20, 22.2488
29, -19, 22.1637
29, -18, 21.9943
29, -17, 21.8965
29, -16, 21.8316
29, -15, 21.6393
29, -14, 21.4423
29, -13, 20.9601
29, -12, 20.6682
29, -11, 20.0613
29, -10, 19.1555
29, -9, -999
29, -8, -999
29, -7, -999
29, -6, -999
29, -5, -999
29, -4, -999
29, -3, -999
29, -2, -999
29, -1, -999
29, 0, -999
29, 1, -999
29, 2, -999
29, 3, -999
29, 4, -999
29, 5, -999
29, 6, -999
29, 7, -999
29, 8, -999
29, 9, -999
29, 10, -999
29, 11, -999
29, 12, -999
29, 13, -999
29, 14, -999
29, 15, -999
29, 16, -999
29, 17, -999
29, 18, -999
29, 19, -999
28, 20, -999
28, 21, -999
28, 22, -999
28, 23, -999
28, 24, -999
28, 25, -999
28, 26, -999
28, 27, -999
28, 28, -999
28, 29, -999
28, 30, -999
28, 31, -999
28, 32, -999
28, 33, -999
28, 34, -999
28, 35, 26.4887
28, 36, -999
28, 37, -999
28, 38, -999
28, 39, -999
28, 40, -999
28, 41, -999
28, 42, -999
28, 43, -999
28, 44, -999
28, 45, -999
28, 46, -999
28, 47, -999
28, 48, -999
28, 49, 25.885
28, 50, 26.703
28, 51, 26.9983
28, 52, -999
28, 53, -999
28, 54, -999
28, 55, -999
28, 56, -999
28, 57, -999
28, 58, -999
28, 59, -999
28, 60, -999
28, 61, -999
28, 62, -999
28, 63, -999
28, 64, -999
28, 65, -999
28, 66, -999
28, 67, -999
28, 68, -999
28, 69, -999
28, 70, -999
28, 71, -999
28, 72, -999
28, 73, -999
28, 74, -999
28, 75, -999
28, 76, -999
28, 77, -999
28, 78, -999
28, 79, -999
28, 80, -999
28, 81, -999
28, 82, -999
28, 83, -999
28, 84, -999
28, 85, -999
28, 86, -999
28, 87, -999
28, 88, -999
28, 89, -999
28, 90, -999
28, 91, -999
28, 92, -999
28, 93, -999
28, 94, -999
28, 95, -999
28, 96, -999
28, 97, -999
28, 98, -999
28, 99, -999
28, 100, -999
28, 101, -999
28, 102, -999
28, 103, -999
28, 104, -999
28, 105, -999
28, 106, -999
28, 107, -999
28, 108, -999
28, 109, -999
28, 110, -999
28, 111, -999
28, 112, -999
28, 113, -999
28, 114, -999
28, 115, -999
28, 116, -999
28, 117, -999
28, 118, -999
28, 119, -999
28, 120, -999
28, 121, 20.9364
28, 122, 22.1544
28, 123, 23.7956
28, 124, 23.7772
28, 125, 24.0322
28, 126, 25.4086
28, 127, 26.464
28, 128, 25.8101
28, 129, 25.2747
28, 130, 25.5201
28, 131, 25.4322
28, 132, 25.2611
28, 133, 25.1347
28, 134, 25.0321
28, 135, 25.093
28, 136, 25.051
28, 137, 25.07
28, 138, 25.0467
28, 139, 24.9065
28, 140, 24.8877
28, 141, 24.9173
28, 142, 24.7296
28, 143, 24.7354
28, 144, 24.853
28, 145, 25.0236
28, 146, 25.0392
28, 147, 25.1295
28, 148, 25.2108
28, 149, 25.3392
28, 150, 25.2611
28, 151, 25.0218
28, 152, 24.8087
28, 153, 24.7413
28, 154, 24.881
28, 155, 25.0596
28, 156, 25.1228
28, 157, 25.0592
28, 158, 24.9219
28, 159, 24.9173
28, 160, 25.0297
28, 161, 25.1945
28, 162, 25.1668
28, 163, 25.1687
28, 164, 25.074
28, 165, 25.1157
28, 166, 25.0962
28, 167, 25.1717
28, 168, 25.1791
28, 169, 25.0518
28, 170, 24.9021
28, 171, 24.9013
28, 172, 24.9141
28, 173, 24.9434
28, 174, 25.1439
28, 175, 25.2287
28, 176, 25.2485
28, 177, 25.1548
28, 178, 25.0701
28, 179, 24.8887
28, 180, 25.703
28, -179, 24.8876
28, -178, 24.9874
28, -177, 24.6514
28, -176, 24.3705
28, -175, 24.5751
28, -174, 24.9432
28, -173, 24.9556
28, -172, 24.6411
28, -171, 24.6235
28, -170, 24.8424
28, -169, 24.6264
28, -168, 24.5135
28, -167, 24.566
28, -166, 24.3973
28, -165, 24.3555
28, -164, 24.2219
28, -163, 24.2729
28, -162, 24.2824
28, -161, 24.244
28, -160, 24.2341
28, -159, 24.3765
28, -158, 24.4038
28, -157, 24.3235
28, -156, 24.1708
28, -155, 24.0781
28, -154, 23.8753
28, -153, 23.8841
28, -152, 23.9255
28, -151, 23.9104
28, -150, 23.9856
28, -149, 23.8519
28, -148, 23.869
28, -147, 23.7344
28, -146, 23.6393
28, -145, 23.3822
28, -144, 23.4686
28, -143, 23.3576
28, -142, 23.1809
28, -141, 22.9384
28, -140, 22.7308
28, -139, 22.5782
28, -138, 22.3816
28, -137, 22.3608
28, -136, 22.1521
28, -135, 21.8697
28, -134, 21.5794
28, -133, 21.2861
28, -132, 21.1622
28, -131, 20.9853
28, -130, 20.7862
28, -129, 20.4668
28, -128, 20.1387
28, -127, 20.0105
28, -126, 19.8744
28, -125, 19.7347
28, -124, 19.5093
28, -123, 19.3373
28, -122, 19.2594
28, -121, 19.211
28, -120, 19.0341
28, -119, 19.0279
28, -118, 18.9458
28, -117, 19.0414
28, -116, 18.8111
28, -115, 18.4074
28, -114, 18.5153
28, -113, -999
28, -112, -999
28, -111, 24.031
28, -110, -999
28, -109, -999
28, -108, -999
28, -107, -999
28, -106, -999
28, -105, -999
28, -104, -999
28, -103, -999
28, -102, -999
28, -101, -999
28, -100, -999
28, -99, -999
28, -98, -999
28, -97, -999
28, -96, 24.1941
28, -95, 25.4011
28, -94, 26.0229
28, -93, 26.1894
28, -92, 26.3761
28, -91, 26.5465
28, -90, 26.7187
28, -89, 26.6264
28, -88, 26.4447
28, -87, 26.4747
28, -86, 26.3829
28, -85, 26.1186
28, -84, 25.7322
28, -83, 25.2713
28, -82, 24.2908
28, -81, -999
28, -80, -999
28, -79, 27.2219
28, -78, 27.0438
28, -77, 26.4765
28, -76, 26.3056
28, -75, 26.2164
28, -74, 26.0759
28, -73, 25.9102
28, -72, 25.9708
28, -71, 26.1236
28, -70, 26.0191
28, -69, 25.8825
28, -68, 25.8342
28, -67, 25.8296
28, -66, 25.8963
28, -65, 25.8329
28, -64, 25.9415
28, -63, 25.7766
28, -62, 25.8037
28, -61, 25.9199
28, -60, 25.9763
28, -59, 26.0918
28, -58, 26.1347
28, -57, 26.0005
28, -56, 25.9839
28, -55, 25.9603
28, -54, 25.9449
28, -53, 25.8904
28, -52, 25.9509
28, -51, 25.8958
28, -50, 25.7924
28, -49, 25.6557
28, -48, 25.4611
28, -47, 25.3934
28, -46, 25.4034
28, -45, 25.2885
28, -44, 25.1238
28, -43, 24.949
28, -42, 24.7087
28, -41, 24.7053
28, -40, 24.7553
28, -39, 24.7076
28, -38, 24.6256
28, -37, 24.5367
28, -36, 24.4711
28, -35, 24.3709
28, -34, 24.2742
28, -33, 24.0776
28, -32, 23.9305
28, -31, 23.7166
28, -30, 23.5526
28, -29, 23.4448
28, -28, 23.366
28, -27, 23.2971
28, -26, 23.1017
28, -25, 22.9907
28, -24, 22.9012
28, -23, 22.8218
28, -22, 22.6876
28, -21, 22.5791
28, -20, 22.5103
28, -19, 22.3315
28, -18, 22.2616
28, -17, 21.9726
28, -16, 21.8644
28, -15, 21.5421
28, -14, 21.1893
28, -13, 20.9508
28, -12, 19.1303
28, -11, -999
28, -10, -999
28, -9, -999
28, -8, -999
28, -7, -999
28, -6, -999
28, -5, -999
28, -4, -999
28, -3, -999
28, -2, -999
28, -1, -999
28, 0, -999
28, 1, -999
28, 2, -999
28, 3, -999
28, 4, -999
28, 5, -999
28, 6, -999
28, 7, -999
28, 8, -999
28, 9, -999
28, 10, -999
28, 11, -999
28, 12, -999
28, 13, -999
28, 14, -999
28, 15, -999
28, 16, -999
28, 17, -999
28, 18, -999
28, 19, -999
27, 20, -999
27, 21, -999
27, 22, -999
27, 23, -999
27, 24, -999
27, 25, -999
27, 26, -999
27, 27, -999
27, 28, -999
27, 29, -999
27, 30, -999
27, 31, -999
27, 32, -999
27, 33, -999
27, 34, 25.8076
27, 35, 26.0989
27, 36, -999
27, 37, -999
27, 38, -999
27, 39, -999
27, 40, -999
27, 41, -999
27, 42, -999
27, 43, -999
27, 44, -999
27, 45, -999
27, 46, -999
27, 47, -999
27, 48, -999
27, 49, -999
27, 50, 26.5812
27, 51, 27.2624
27, 52, 27.9741
27, 53, 28.3256
27, 54, -999
27, 55, -999
27, 56, 28.0295
27, 57, -999
27, 58, -999
27, 59, -999
27, 60, -999
27, 61, -999
27, 62, -999
27, 63, -999
27, 64, -999
27, 65, -999
27, 66, -999
27, 67, -999
27, 68, -999
27, 69, -999
27, 70, -999
27, 71, -999
27, 72, -999
27, 73, -999
27, 74, -999
27, 75, -999
27, 76, -999
27, 77, -999
27, 78, -999
27, 79, -999
27, 80, -999
27, 81, -999
27, 82, -999
27, 83, -999
27, 84, -999
27, 85, -999
27, 86, -999
27, 87, -999
27, 88, -999
27, 89, -999
27, 90, -999
27, 91, -999
27, 92, -999
27, 93, -999
27, 94, -999
27, 95, -999
27, 96, -999
27, 97, -999
27, 98, -999
27, 99, -999
27, 100, -999
27, 101, -999
27, 102, -999
27, 103, -999
27, 104, -999
27, 105, -999
27, 106, -999
27, 107, -999
27, 108, -999
27, 109, -999
27, 110, -999
27, 111, -999
27, 112, -999
27, 113, -999
27, 114, -999
27, 115, -999
27, 116, -999
27, 117, -999
27, 118, -999
27, 119, -999
27, 120, -999
27, 121, 21.7999
27, 122, 23.9645
27, 123, 25.0025
27, 124, 24.8827
27, 125, 25.5991
27, 126, 26.5735
27, 127, 26.1055
27, 128, 25.4707
27, 129, 25.7314
27, 130, 25.7718
27, 131, 25.5253
27, 132, 25.4166
27, 133, 25.3082
27, 134, 25.4519
27, 135, 25.5852
27, 136, 25.4952
27, 137, 25.4351
27, 138, 25.5362
27, 139, 25.5327
27, 140, 25.3977
27, 141, 25.3148
27, 142, 24.9897
27, 143, 25.2389
27, 144, 25.4567
27, 145, 25.3291
27, 146, 25.5797
27, 147, 25.5902
27, 148, 25.5347
27, 149, 25.5975
27, 150, 25.51
27, 151, 25.3552
27, 152, 25.6084
27, 153, 25.7472
27, 154, 25.8761
27, 155, 25.7625
27, 156, 25.7936
27, 157, 25.6193
27, 158, 25.539
27, 159, 25.6182
27, 160, 25.6833
27, 161, 25.6959
27, 162, 25.7366
27, 163, 25.7918
27, 164, 25.7746
27, 165, 25.6977
27, 166, 25.689
27, 167, 25.8098
27, 168, 25.7833
27, 169, 25.6493
27, 170, 25.7016
27, 171, 25.6303
27, 172, 25.5503
27, 173, 25.5095
27, 174, 25.7144
27, 175, 26.0326
27, 176, 25.8433
27, 177, 25.787
27, 178, 25.6825
27, 179, 25.6312
27, 180, 26.3655
27, -179, 25.703
27, -178, 25.7748
27, -177, 25.6059
27, -176, 25.5189
27, -175, 25.6139
27, -174, 25.7326
27, -173, 25.3784
27, -172, 25.1125
27, -171, 25.2733
27, -170, 25.2218
27, -169, 25.079
27, -168, 24.9252
27, -167, 25.0372
27, -166, 25.02
27, -165, 24.8929
27, -164, 24.7767
27, -163, 24.7379
27, -162, 24.8367
27, -161, 25.0371
27, -160, 25.0405
27, -159, 24.8588
27, -158, 24.8796
27, -157, 24.7688
27, -156, 24.5536
27, -155, 24.4361
27, -154, 24.5092
27, -153, 24.3482
27, -152, 24.3023
27, -151, 24.3311
27, -150, 24.2881
27, -149, 24.2718
27, -148, 24.1331
27, -147, 24.0167
27, -146, 23.8674
27, -145, 23.7901
27, -144, 23.6618
27, -143, 23.5646
27, -142, 23.2921
27, -141, 22.9747
27, -140, 22.8424
27, -139, 22.8036
27, -138, 22.5912
27, -137, 22.4067
27, -136, 22.1662
27, -135, 21.9002
27, -134, 21.7264
27, -133, 21.531
27, -132, 21.3693
27, -131, 21.1941
27, -130, 20.9563
27, -129, 20.6639
27, -128, 20.494
27, -127, 20.3916
27, -126, 20.3841
27, -125, 20.2052
27, -124, 19.9988
27, -123, 19.9471
27, -122, 19.7964
27, -121, 19.5478
27, -120, 19.3142
27, -119, 19.2815
27, -118, 19.3152
27, -117, 19.4221
27, -116, 19.3227
27, -115, 19.346
27, -114, 19.0739
27, -113, 18.6021
27, -112, -999
27, -111, 24.6909
27, -110, 24.9919
27, -109, 25.1629
27, -108, -999
27, -107, -999
27, -106, -999
27, -105, -999
27, -104, -999
27, -103, -999
27, -102, -999
27, -101, -999
27, -100, -999
27, -99, -999
27, -98, -999
27, -97, -999
27, -96, 25.2509
27, -95, 26.5613
27, -94, 26.7982
27, -93, 26.7364
27, -92, 26.8304
27, -91, 27.2852
27, -90, 27.5288
27, -89, 27.3825
27, -88, 27.1837
27, -87, 26.9147
27, -86, 27.0491
27, -85, 26.8685
27, -84, 26.2417
27, -83, 26.1081
27, -82, 25.6491
27, -81, -999
27, -80, -999
27, -79, 27.2894
27, -78, 26.3684
27, -77, 26.4715
27, -76, 26.5827
27, -75, 26.5476
27, -74, 26.4686
27, -73, 26.3917
27, -72, 26.5067
27, -71, 26.4073
27, -70, 26.3328
27, -69, 26.2877
27, -68, 26.2177
27, -67, 26.297
27, -66, 26.3455
27, -65, 26.334
27, -64, 26.2723
27, -63, 26.1829
27, -62, 26.3144
27, -61, 26.325
27, -60, 26.3072
27, -59, 26.358
27, -58, 26.4076
27, -57, 26.3183
27, -56, 26.2109
27, -55, 26.2885
27, -54, 26.223
27, -53, 26.2789
27, -52, 26.3242
27, -51, 26.2008
27, -50, 26.0042
27, -49, 25.8028
27, -48, 25.7101
27, -47, 25.6669
27, -46, 25.602
27, -45, 25.5003
27, -44, 25.3957
27, -43, 25.1233
27, -42, 25.0592
27, -41, 24.9556
27, -40, 24.8815
27, -39, 24.9018
27, -38, 24.821
27, -37, 24.7902
27, -36, 24.6685
27, -35, 24.5215
27, -34, 24.3999
27, -33, 24.2209
27, -32, 24.0389
27, -31, 23.8714
27, -30, 23.6999
27, -29, 23.6034
27, -28, 23.5131
27, -27, 23.4928
27, -26, 23.3622
27, -25, 23.2973
27, -24, 23.226
27, -23, 23.093
27, -22, 22.9006
27, -21, 22.7367
27, -20, 22.6909
27, -19, 22.6507
27, -18, 22.5607
27, -17, 22.3636
27, -16, 21.9194
27, -15, 21.6541
27, -14, 21.1165
27, -13, 20.278
27, -12, -999
27, -11, -999
27, -10, -999
27, -9, -999
27, -8, -999
27, -7, -999
27, -6, -999
27, -5, -999
27, -4, -999
27, -3, -999
27, -2, -999
27, -1, -999
27, 0, -999
27, 1, -999
27, 2, -999
27, 3, -999
27, 4, -999
27, 5, -999
27, 6, -999
27, 7, -999
27, 8, -999
27, 9, -999
27, 10, -999
27, 11, -999
27, 12, -999
27, 13, -999
27, 14, -999
27, 15, -999
27, 16, -999
27, 17, -999
27, 18, -999
27, 19, -999
26, 20, -999
26, 21, -999
26, 22, -999
26, 23, -999
26, 24, -999
26, 25, -999
26, 26, -999
26, 27, -999
26, 28, -999
26, 29, -999
26, 30, -999
26, 31, -999
26, 32, -999
26, 33, -999
26, 34, -999
26, 35, 26.008
26, 36, 26.9993
26, 37, -999
26, 38, -999
26, 39, -999
26, 40, -999
26, 41, -999
26, 42, -999
26, 43, -999
26, 44, -999
26, 45, -999
26, 46, -999
26, 47, -999
26, 48, -999
26, 49, -999
26, 50, 25.9901
26, 51, 26.7681
26, 52, 27.6057
26, 53, 28.0968
26, 54, 28.5488
26, 55, 28.3544
26, 56, 28.4232
26, 57, 28.376
26, 58, -999
26, 59, -999
26, 60, -999
26, 61, -999
26, 62, -999
26, 63, -999
26, 64, -999
26, 65, -999
26, 66, -999
26, 67, -999
26, 68, -999
26, 69, -999
26, 70, -999
26, 71, -999
26, 72, -999
26, 73, -999
26, 74, -999
26, 75, -999
26, 76, -999
26, 77, -999
26, 78, -999
26, 79, -999
26, 80, -999
26, 81, -999
26, 82, -999
26, 83, -999
26, 84, -999
26, 85, -999
26, 86, -999
26, 87, -999
26, 88, -999
26, 89, -999
26, 90, -999
26, 91, -999
26, 92, -999
26, 93, -999
26, 94, -999
26, 95, -999
26, 96, -999
26, 97, -999
26, 98, -999
26, 99, -999
26, 100, -999
26, 101, -999
26, 102, -999
26, 103, -999
26, 104, -999
26, 105, -999
26, 106, -999
26, 107, -999
26, 108, -999
26, 109, -999
26, 110, -999
26, 111, -999
26, 112, -999
26, 113, -999
26, 114, -999
26, 115, -999
26, 116, -999
26, 117, -999
26, 118, -999
26, 119, -999
26, 120, 21.5316
26, 121, 23.8838
26, 122, 25.5456
26, 123, 26.5179
26, 124, 26.5459
26, 125, 26.7391
26, 126, 26.6041
26, 127, 26.17
26, 128, 26.0181
26, 129, 26.0493
26, 130, 26.0486
26, 131, 25.7897
26, 132, 25.772
26, 133, 25.8519
26, 134, 25.9247
26, 135, 25.9606
26, 136, 25.8827
26, 137, 25.9007
26, 138, 25.8924
26, 139, 25.8802
26, 140, 25.8338
26, 141, 25.7373
26, 142, 25.7492
26, 143, 25.8974
26, 144, 25.8996
26, 145, 25.9459
26, 146, 26.112
26, 147, 26.0663
26, 148, 26.1564
26, 149, 26.2768
26, 150, 26.1988
26, 151, 26.1474
26, 152, 26.306
26, 153, 26.5525
26, 154, 26.7137
26, 155, 26.615
26, 156, 26.4321
26, 157, 26.2054
26, 158, 26.2154
26, 159, 26.4292
26, 160, 26.4459
26, 161, 26.2357
26, 162, 26.2167
26, 163, 26.0584
26, 164, 26.1296
26, 165, 26.1796
26, 166, 26.2373
26, 167, 26.2669
26, 168, 26.3344
26, 169, 26.3777
26, 170, 26.3998
26, 171, 26.2671
26, 172, 26.372
26, 173, 26.2614
26, 174, 26.3601
26, 175, 26.429
26, 176, 26.2402
26, 177, 26.166
26, 178, 26.2003
26, 179, 26.2916
26, 180, 26.5831
26, -179, 26.3655
26, -178, 26.3234
26, -177, 26.0044
26, -176, 26.0293
26, -175, 26.0127
26, -174, 26.0047
26, -173, 25.8994
26, -172, 25.9377
26, -171, 25.7628
26, -170, 25.5533
26, -169, 25.4578
26, -168, 25.4988
26, -167, 25.5884
26, -166, 25.5758
26, -165, 25.472
26, -164, 25.2724
26, -163, 25.1921
26, -162, 25.3083
26, -161, 25.5569
26, -160, 25.4599
26, -159, 25.3933
26, -158, 25.2242
26, -157, 24.978
26, -156, 24.9206
26, -155, 24.8312
26, -154, 24.859
26, -153, 24.8509
26, -152, 24.8194
26, -151, 24.8018
26, -150, 24.699
26, -149, 24.6469
26, -148, 24.515
26, -147, 24.3474
26, -146, 24.3385
26, -145, 24.1554
26, -144, 23.9559
26, -143, 23.7409
26, -142, 23.5
26, -141, 23.3784
26, -140, 23.3042
26, -139, 23.1082
26, -138, 22.8906
26, -137, 22.6073
26, -136, 22.2837
26, -135, 22.0849
26, -134, 22.0209
26, -133, 21.8959
26, -132, 21.557
26, -131, 21.3437
26, -130, 21.2368
26, -129, 20.9742
26, -128, 20.8037
26, -127, 20.644
26, -126, 20.5204
26, -125, 20.3736
26, -124, 20.3628
26, -123, 20.3232
26, -122, 20.1296
26, -121, 19.8038
26, -120, 19.7114
26, -119, 19.822
26, -118, 20.0158
26, -117, 19.9667
26, -116, 20.1577
26, -115, 20.0791
26, -114, 20.1
26, -113, 20.1025
26, -112, 20.3713
26, -111, -999
26, -110, 25.1737
26, -109, 25.429
26, -108, -999
26, -107, -999
26, -106, -999
26, -105, -999
26, -104, -999
26, -103, -999
26, -102, -999
26, -101, -999
26, -100, -999
26, -99, -999
26, -98, -999
26, -97, -999
26, -96, 24.9993
26, -95, 26.9152
26, -94, 26.984
26, -93, 26.9236
26, -92, 27.0715
26, -91, 27.4881
26, -90, 27.7466
26, -89, 27.6582
26, -88, 27.5092
26, -87, 27.9192
26, -86, 28.0235
26, -85, 27.6142
26, -84, 26.9742
26, -83, 26.6653
26, -82, 26.3728
26, -81, 25.9494
26, -80, -999
26, -79, 27.6489
26, -78, 27.3781
26, -77, 27.249
26, -76, 26.8382
26, -75, 26.8771
26, -74, 26.9207
26, -73, 26.8518
26, -72, 26.8597
26, -71, 26.7773
26, -70, 26.6753
26, -69, 26.5883
26, -68, 26.5957
26, -67, 26.5257
26, -66, 26.5857
26, -65, 26.7031
26, -64, 26.6692
26, -63, 26.6976
26, -62, 26.6922
26, -61, 26.6561
26, -60, 26.553
26, -59, 26.6291
26, -58, 26.6683
26, -57, 26.5669
26, -56, 26.5867
26, -55, 26.5912
26, -54, 26.5012
26, -53, 26.4401
26, -52, 26.3771
26, -51, 26.2627
26, -50, 26.1286
26, -49, 26.1068
26, -48, 25.9814
26, -47, 25.803
26, -46, 25.7858
26, -45, 25.753
26, -44, 25.6364
26, -43, 25.5511
26, -42, 25.4865
26, -41, 25.3788
26, -40, 25.1991
26, -39, 25.095
26, -38, 25.0404
26, -37, 24.9158
26, -36, 24.7452
26, -35, 24.6057
26, -34, 24.4708
26, -33, 24.3758
26, -32, 24.178
26, -31, 24.0642
26, -30, 23.9447
26, -29, 23.7917
26, -28, 23.7087
26, -27, 23.6163
26, -26, 23.4567
26, -25, 23.3999
26, -24, 23.3704
26, -23, 23.2251
26, -22, 23.1068
26, -21, 22.9983
26, -20, 22.8924
26, -19, 22.7718
26, -18, 22.6401
26, -17, 22.4085
26, -16, 22.1115
26, -15, 21.4815
26, -14, 20.7847
26, -13, -999
26, -12, -999
26, -11, -999
26, -10, -999
26, -9, -999
26, -8, -999
26, -7, -999
26, -6, -999
26, -5, -999
26, -4, -999
26, -3, -999
26, -2, -999
26, -1, -999
26, 0, -999
26, 1, -999
26, 2, -999
26, 3, -999
26, 4, -999
26, 5, -999
26, 6, -999
26, 7, -999
26, 8, -999
26, 9, -999
26, 10, -999
26, 11, -999
26, 12, -999
26, 13, -999
26, 14, -999
26, 15, -999
26, 16, -999
26, 17, -999
26, 18, -999
26, 19, -999
25, 20, -999
25, 21, -999
25, 22, -999
25, 23, -999
25, 24, -999
25, 25, -999
25, 26, -999
25, 27, -999
25, 28, -999
25, 29, -999
25, 30, -999
25, 31, -999
25, 32, -999
25, 33, -999
25, 34, -999
25, 35, 26.5854
25, 36, 27.1902
25, 37, 27.4562
25, 38, -999
25, 39, -999
25, 40, -999
25, 41, -999
25, 42, -999
25, 43, -999
25, 44, -999
25, 45, -999
25, 46, -999
25, 47, -999
25, 48, -999
25, 49, -999
25, 50, -999
25, 51, -999
25, 52, 27.5284
25, 53, 27.8746
25, 54, 28.3384
25, 55, 28.6941
25, 56, -999
25, 57, 28.7319
25, 58, 28.4118
25, 59, 28.0412
25, 60, 27.7076
25, 61, 27.4691
25, 62, 27.0895
25, 63, 26.9177
25, 64, 26.8387
25, 65, 26.9665
25, 66, 26.8577
25, 67, -999
25, 68, -999
25, 69, -999
25, 70, -999
25, 71, -999
25, 72, -999
25, 73, -999
25, 74, -999
25, 75, -999
25, 76, -999
25, 77, -999
25, 78, -999
25, 79, -999
25, 80, -999
25, 81, -999
25, 82, -999
25, 83, -999
25, 84, -999
25, 85, -999
25, 86, -999
25, 87, -999
25, 88, -999
25, 89, -999
25, 90, -999
25, 91, -999
25, 92, -999
25, 93, -999
25, 94, -999
25, 95, -999
25, 96, -999
25, 97, -999
25, 98, -999
25, 99, -999
25, 100, -999
25, 101, -999
25, 102, -999
25, 103, -999
25, 104, -999
25, 105, -999
25, 106, -999
25, 107, -999
25, 108, -999
25, 109, -999
25, 110, -999
25, 111, -999
25, 112, -999
25, 113, -999
25, 114, -999
25, 115, -999
25, 116, -999
25, 117, -999
25, 118, -999
25, 119, 21.9093
25, 120, 23.381
25, 121, 24.5795
25, 122, 25.4188
25, 123, 27.1184
25, 124, 26.7735
25, 125, 26.5258
25, 126, 26.5216
25, 127, 26.5692
25, 128, 26.379
25, 129, 26.268
25, 130, 26.3378
25, 131, 26.1656
25, 132, 26.2179
25, 133, 26.3632
25, 134, 26.5182
25, 135, 26.4849
25, 136, 26.4358
25, 137, 26.3732
25, 138, 26.3299
25, 139, 26.4663
25, 140, 26.51
25, 141, 26.2737
25, 142, 26.2019
25, 143, 26.5463
25, 144, 26.647
25, 145, 26.7087
25, 146, 26.6407
25, 147, 26.679
25, 148, 26.662
25, 149, 26.7106
25, 150, 26.7383
25, 151, 26.8265
25, 152, 26.8627
25, 153, 26.8479
25, 154, 27.0437
25, 155, 27.0216
25, 156, 26.8438
25, 157, 26.7097
25, 158, 26.7798
25, 159, 26.8695
25, 160, 26.8054
25, 161, 26.7288
25, 162, 26.6735
25, 163, 26.4517
25, 164, 26.537
25, 165, 26.8049
25, 166, 26.8321
25, 167, 26.879
25, 168, 26.9077
25, 169, 27.0091
25, 170, 26.9156
25, 171, 26.7772
25, 172, 26.9237
25, 173, 26.7132
25, 174, 26.7235
25, 175, 26.6038
25, 176, 26.4354
25, 177, 26.4908
25, 178, 26.5697
25, 179, 26.5413
25, 180, 26.8479
25, -179, 26.5831
25, -178, 26.4728
25, -177, 26.4089
25, -176, 26.4074
25, -175, 26.4866
25, -174, 26.3725
25, -173, 26.3504
25, -172, 26.241
25, -171, 26.2132
25, -170, 26.0991
25, -169, 26.0728
25, -168, 26.0412
25, -167, 25.793
25, -166, 25.6922
25, -165, 25.6621
25, -164, 25.8153
25, -163, 25.7883
25, -162, 25.7512
25, -161, 25.701
25, -160, 25.6024
25, -159, 25.5282
25, -158, 25.3345
25, -157, 25.163
25, -156, 25.209
25, -155, 25.2454
25, -154, 25.1808
25, -153, 25.1498
25, -152, 25.0707
25, -151, 25.0962
25, -150, 24.999
25, -149, 24.8095
25, -148, 24.6916
25, -147, 24.539
25, -146, 24.4161
25, -145, 24.2022
25, -144, 24.0385
25, -143, 23.9617
25, -142, 23.7571
25, -141, 23.625
25, -140, 23.4302
25, -139, 23.255
25, -138, 23.0408
25, -137, 22.8303
25, -136, 22.5585
25, -135, 22.4738
25, -134, 22.257
25, -133, 22.0498
25, -132, 21.8258
25, -131, 21.6058
25, -130, 21.4787
25, -129, 21.2517
25, -128, 21.1164
25, -127, 20.9097
25, -126, 20.7907
25, -125, 20.6605
25, -124, 20.5897
25, -123, 20.6191
25, -122, 20.4503
25, -121, 20.3507
25, -120, 20.4696
25, -119, 20.4451
25, -118, 20.5994
25, -117, 20.6432
25, -116, 20.6255
25, -115, 20.5822
25, -114, 20.6589
25, -113, 20.9615
25, -112, 21.2382
25, -111, -999
25, -110, -999
25, -109, 25.5949
25, -108, 25.6245
25, -107, 26.6582
25, -106, -999
25, -105, -999
25, -104, -999
25, -103, -999
25, -102, -999
25, -101, -999
25, -100, -999
25, -99, -999
